Line;Station;longitude;latitude;gravity_mgal;LAT_RAD;height_sea_level_m;;GTEO;CAR;AR_LIVRE;CB;BG;LAT_SIRGAS;FID;INSTITUICAO;LONG_SIRGAS
2104;na;-41.2658;-20.2750;978378.8600;-0.3539;1024.36;;9.7865;-0.003161;42.801419;0.001146;-71.82;-20.2750;2665;ON;-41.2658
2104;na;-41.2044;-20.3294;978446.6200;-0.3548;745.63;;9.7866;-0.002301;21.351408;0.000834;-62.08;-20.3294;2666;ON;-41.2044
2104;na;-41.2211;-20.3158;978432.3700;-0.3546;779.10;;9.7865;-0.002404;18.229398;0.000872;-68.95;-20.3158;2668;ON;-41.2211
2104;na;-41.2208;-20.3200;978447.2500;-0.3547;719.87;;9.7865;-0.002222;14.584271;0.000806;-65.97;-20.3200;2669;ON;-41.2208
2104;na;-41.2553;-20.2886;978369.1700;-0.3541;1086.77;;9.7865;-0.003354;51.573327;0.001216;-70.04;-20.2886;2670;ON;-41.2553
2104;na;-41.2422;-20.2925;978376.4900;-0.3542;1052.92;;9.7865;-0.003249;48.218349;0.001178;-69.60;-20.2925;2671;ON;-41.2422
2104;na;-41.2294;-20.3044;978404.2900;-0.3544;927.97;;9.7865;-0.002864;36.760213;0.001038;-67.08;-20.3044;2672;ON;-41.2294
2104;na;-41.2328;-20.2928;978384.6100;-0.3542;1019.20;;9.7865;-0.003145;45.914750;0.001140;-68.13;-20.2928;2673;ON;-41.2328
2104;na;-41.6047;-20.2678;978446.3900;-0.3537;701.59;;9.7865;-0.002165;11.146792;0.000785;-67.36;-20.2678;2674;ON;-41.6047
2104;na;-42.1881;-20.2711;978445.6900;-0.3538;791.05;;9.7865;-0.002441;37.860657;0.000885;-50.66;-20.2711;2675;ON;-42.1881
2104;na;-41.6250;-20.2711;978446.4600;-0.3538;704.76;;9.7865;-0.002175;12.001563;0.000789;-66.86;-20.2711;2676;ON;-41.6250
2104;na;-41.9319;-20.2483;978465.5700;-0.3534;658.90;;9.7865;-0.002033;18.295477;0.000737;-55.44;-20.2483;2677;ON;-41.9319
2104;na;-42.0031;-20.2550;978477.4100;-0.3535;651.11;;9.7865;-0.002009;27.338925;0.000729;-45.52;-20.2550;2678;ON;-42.0031
2104;na;-41.9953;-20.2528;978465.7500;-0.3535;708.44;;9.7865;-0.002186;33.499875;0.000793;-45.77;-20.2528;2679;ON;-41.9953
2104;na;-41.9767;-20.2461;978482.3200;-0.3534;601.09;;9.7865;-0.001855;17.334188;0.000673;-49.93;-20.2461;2680;ON;-41.9767
2104;na;-42.0128;-20.2581;978469.1600;-0.3536;700.14;;9.7865;-0.002161;34.037915;0.000783;-44.31;-20.2581;2681;ON;-42.0128
2104;na;-42.0222;-20.2600;978477.5500;-0.3536;658.91;;9.7865;-0.002033;29.592981;0.000737;-44.14;-20.2600;2682;ON;-42.0222
2104;na;-42.0317;-20.2589;978478.3500;-0.3536;654.58;;9.7865;-0.002020;29.121214;0.000732;-44.13;-20.2589;2683;ON;-42.0317
2104;na;-41.9861;-20.2489;978473.8900;-0.3534;652.00;;9.7865;-0.002012;24.450987;0.000730;-48.51;-20.2489;2684;ON;-41.9861
2104;na;-42.0436;-20.2722;978484.4600;-0.3538;626.61;;9.7865;-0.001934;25.819971;0.000701;-44.30;-20.2722;2685;ON;-42.0436
2104;na;-41.9222;-20.2472;978451.3100;-0.3534;734.61;;9.7865;-0.002267;27.464023;0.000822;-54.74;-20.2472;2686;ON;-41.9222
2104;na;-41.6425;-20.2764;978442.8200;-0.3539;726.68;;9.7865;-0.002243;14.815263;0.000813;-66.50;-20.2764;2687;ON;-41.6425
2104;na;-41.9606;-20.2436;978490.6800;-0.3533;540.34;;9.7865;-0.001667;7.093174;0.000605;-53.37;-20.2436;2688;ON;-41.9606
2104;na;-41.9692;-20.2397;978482.2500;-0.3532;596.42;;9.7865;-0.001841;16.197872;0.000667;-50.54;-20.2397;2689;ON;-41.9692
2104;na;-41.9511;-20.2458;978488.0400;-0.3534;546.28;;9.7865;-0.001686;6.157395;0.000611;-54.97;-20.2458;2690;ON;-41.9511
2104;na;-41.9417;-20.2478;978478.6800;-0.3534;595.93;;9.7865;-0.001839;12.002226;0.000667;-54.68;-20.2478;2691;ON;-41.9417
2104;na;-41.9150;-20.2522;978439.4500;-0.3535;789.97;;9.7865;-0.002438;32.395188;0.000884;-56.00;-20.2522;2692;ON;-41.9150
2104;na;-42.0369;-20.2669;978484.6700;-0.3537;620.55;;9.7865;-0.001915;24.470613;0.000694;-44.97;-20.2669;2693;ON;-42.0369
2104;na;-41.8961;-20.2497;978433.2700;-0.3534;816.60;;9.7865;-0.002520;34.579679;0.000914;-56.80;-20.2497;2694;ON;-41.8961
2104;na;-42.1511;-20.2458;978452.1400;-0.3534;770.23;;9.7865;-0.002377;39.368365;0.000862;-46.82;-20.2458;2695;ON;-42.1511
2104;na;-42.1633;-20.2589;978449.3000;-0.3536;784.12;;9.7865;-0.002420;40.047258;0.000877;-47.70;-20.2589;2696;ON;-42.1633
2104;na;-42.1411;-20.2456;978455.1100;-0.3534;763.84;;9.7865;-0.002357;40.378126;0.000855;-45.10;-20.2456;2697;ON;-42.1411
2104;na;-42.1292;-20.2503;978456.9400;-0.3534;764.22;;9.7865;-0.002358;42.050059;0.000855;-43.47;-20.2503;2698;ON;-42.1292
2104;na;-42.1806;-20.2650;978442.3600;-0.3537;811.35;;9.7865;-0.002504;41.152881;0.000908;-49.64;-20.2650;2699;ON;-42.1806
2104;na;-42.1106;-20.2561;978471.0500;-0.3535;699.38;;9.7865;-0.002158;35.810587;0.000783;-42.45;-20.2561;2700;ON;-42.1106
2104;na;-42.1711;-20.2625;978448.0200;-0.3536;788.56;;9.7865;-0.002433;39.926437;0.000882;-48.31;-20.2625;2701;ON;-42.1711
2104;na;-42.1317;-20.2428;978455.7400;-0.3533;762.75;;9.7865;-0.002354;40.835756;0.000854;-44.52;-20.2428;2702;ON;-42.1317
2104;na;-42.0522;-20.2750;978484.3700;-0.3539;628.99;;9.7865;-0.001941;26.300237;0.000704;-44.08;-20.2750;2703;ON;-42.0522
2104;na;-42.0622;-20.2731;978486.0400;-0.3538;627.91;;9.7865;-0.001938;27.748373;0.000703;-42.51;-20.2731;2704;ON;-42.0622
2104;na;-42.0789;-20.2639;978477.9000;-0.3537;668.58;;9.7865;-0.002063;32.698543;0.000748;-42.12;-20.2639;2705;ON;-42.0789
2104;na;-42.0708;-20.2694;978478.5400;-0.3538;667.04;;9.7865;-0.002058;32.540851;0.000746;-42.10;-20.2694;2706;ON;-42.0708
2104;na;-42.1200;-20.2550;978462.7300;-0.3535;737.08;;9.7865;-0.002275;39.189267;0.000825;-43.29;-20.2550;2707;ON;-42.1200
2104;na;-42.0864;-20.2603;978474.1300;-0.3536;684.29;;9.7865;-0.002112;33.987666;0.000766;-42.58;-20.2603;2708;ON;-42.0864
2104;na;-42.0961;-20.2592;978473.7000;-0.3536;685.19;;9.7865;-0.002114;33.899877;0.000767;-42.77;-20.2592;2709;ON;-42.0961
2104;na;-42.1047;-20.2639;978469.3500;-0.3537;710.57;;9.7865;-0.002193;37.106657;0.000795;-42.41;-20.2639;2710;ON;-42.1047
2104;na;-41.9061;-20.2492;978431.3500;-0.3534;827.70;;9.7865;-0.002554;36.114432;0.000926;-56.51;-20.2492;2711;ON;-41.9061
2104;na;-41.6331;-20.2750;978443.9400;-0.3539;717.79;;9.7865;-0.002215;13.273917;0.000803;-67.05;-20.2750;2712;ON;-41.6331
2104;na;-41.7331;-20.3139;978437.6200;-0.3545;837.28;;9.7865;-0.002584;41.545356;0.000937;-52.15;-20.3139;2713;ON;-41.7331
2104;na;-41.7089;-20.3033;978419.8000;-0.3544;895.09;;9.7865;-0.002762;42.188032;0.001002;-57.97;-20.3033;2714;ON;-41.7089
2104;na;-41.7231;-20.3161;978432.6100;-0.3546;860.43;;9.7865;-0.002655;43.550212;0.000963;-52.73;-20.3161;2715;ON;-41.7231
2104;na;-41.7153;-20.3097;978423.6600;-0.3545;890.58;;9.7865;-0.002748;44.280423;0.000997;-55.38;-20.3097;2716;ON;-41.7153
2104;na;-41.7417;-20.3100;978444.5700;-0.3545;796.24;;9.7865;-0.002457;36.059480;0.000891;-53.04;-20.3100;2717;ON;-41.7417
2104;na;-41.7483;-20.3028;978460.4200;-0.3544;707.65;;9.7865;-0.002184;24.993405;0.000792;-54.19;-20.3028;2718;ON;-41.7483
2104;na;-41.7489;-20.2939;978470.7500;-0.3542;651.13;;9.7865;-0.002009;18.403788;0.000729;-54.46;-20.2939;2719;ON;-41.7489
2104;na;-41.7019;-20.2964;978420.0800;-0.3542;878.89;;9.7865;-0.002712;37.873786;0.000983;-60.47;-20.2964;2720;ON;-41.7019
2104;na;-41.7636;-20.2831;978481.1600;-0.3540;591.39;;9.7865;-0.001825;11.011759;0.000662;-55.16;-20.2831;2721;ON;-41.7636
2104;na;-41.6567;-20.2886;978425.2700;-0.3541;832.71;;9.7865;-0.002570;29.270411;0.000932;-63.91;-20.2886;2722;ON;-41.6567
2104;na;-41.6508;-20.2811;978434.2900;-0.3540;778.98;;9.7865;-0.002404;22.149361;0.000872;-65.02;-20.2811;2723;ON;-41.6508
2104;na;-41.6925;-20.2967;978425.6500;-0.3542;855.88;;9.7865;-0.002641;36.325291;0.000958;-59.45;-20.2967;2724;ON;-41.6925
2104;na;-41.8817;-20.2614;978453.8600;-0.3536;713.72;;9.7865;-0.002203;22.735290;0.000799;-57.13;-20.2614;2725;ON;-41.8817
2104;na;-41.6650;-20.2928;978427.8000;-0.3542;829.51;;9.7865;-0.002560;30.566416;0.000928;-62.26;-20.2928;2726;ON;-41.6650
2104;na;-41.6736;-20.2917;978424.2100;-0.3542;854.72;;9.7865;-0.002638;34.820779;0.000956;-60.82;-20.2917;2727;ON;-41.6736
2104;na;-41.6831;-20.2953;978422.1300;-0.3542;868.52;;9.7865;-0.002680;36.788171;0.000972;-60.40;-20.2953;2728;ON;-41.6831
2104;na;-41.7542;-20.2867;978478.6200;-0.3541;605.00;;9.7865;-0.001867;12.460591;0.000677;-55.24;-20.2867;2729;ON;-41.7542
2104;na;-41.8883;-20.2547;978440.3700;-0.3535;780.87;;9.7865;-0.002410;30.360441;0.000874;-57.02;-20.2547;2730;ON;-41.8883
2104;na;-41.7761;-20.2747;978494.9900;-0.3539;510.00;;9.7865;-0.001574;0.217517;0.000571;-56.85;-20.2747;2731;ON;-41.7761
2104;na;-41.8553;-20.2539;978455.5000;-0.3535;702.78;;9.7865;-0.002169;21.438744;0.000786;-57.20;-20.2539;2732;ON;-41.8553
2104;na;-41.8400;-20.2431;978447.1400;-0.3533;747.08;;9.7865;-0.002305;27.382423;0.000836;-56.22;-20.2431;2733;ON;-41.8400
2104;na;-41.8258;-20.2536;978449.9200;-0.3535;732.13;;9.7865;-0.002259;24.933733;0.000819;-56.99;-20.2536;2734;ON;-41.8258
2104;na;-41.8494;-20.2475;978456.5000;-0.3534;700.15;;9.7865;-0.002161;22.002093;0.000783;-56.34;-20.2475;2735;ON;-41.8494
2104;na;-41.8639;-20.2581;978451.4600;-0.3536;723.05;;9.7865;-0.002231;23.407941;0.000809;-57.50;-20.2581;2736;ON;-41.8639
2104;na;-41.8722;-20.2631;978448.7500;-0.3537;740.29;;9.7865;-0.002285;25.725144;0.000828;-57.11;-20.2631;2737;ON;-41.8722
2104;na;-41.8339;-20.2497;978450.9000;-0.3534;725.57;;9.7865;-0.002239;24.117821;0.000812;-57.07;-20.2497;2738;ON;-41.8339
2104;na;-41.7731;-20.2825;978491.2600;-0.3540;536.78;;9.7865;-0.001657;4.294312;0.000601;-55.77;-20.2825;2739;ON;-41.7731
2104;na;-41.7767;-20.2664;978490.0900;-0.3537;530.33;;9.7865;-0.001637;2.078035;0.000593;-57.27;-20.2664;2740;ON;-41.7767
2104;na;-41.8064;-20.2550;978462.4900;-0.3535;666.87;;9.7865;-0.002058;17.282461;0.000746;-57.34;-20.2550;2741;ON;-41.8064
2104;na;-41.7789;-20.2753;978494.4600;-0.3539;510.82;;9.7865;-0.001576;-0.094619;0.000572;-57.26;-20.2753;2742;ON;-41.7789
2104;na;-41.8164;-20.2553;978449.4000;-0.3535;737.64;;9.7865;-0.002276;26.014503;0.000825;-56.53;-20.2553;2743;ON;-41.8164
2104;na;-41.7797;-20.2578;978488.1300;-0.3536;535.45;;9.7865;-0.001652;2.202163;0.000599;-57.71;-20.2578;2744;ON;-41.7797
2104;na;-41.7872;-20.2519;978479.3700;-0.3535;579.44;;9.7865;-0.001788;7.363208;0.000648;-57.48;-20.2519;2745;ON;-41.7872
2104;na;-41.7969;-20.2544;978473.3300;-0.3535;609.04;;9.7865;-0.001879;10.311282;0.000682;-57.84;-20.2544;2746;ON;-41.7969
2104;na;-41.0542;-20.3761;978408.5400;-0.3556;988.83;;9.7866;-0.003052;55.575423;0.001107;-55.07;-20.3761;2748;ON;-41.0542
2104;na;-41.0586;-20.3697;978415.7900;-0.3555;948.28;;9.7866;-0.002926;50.688533;0.001061;-55.42;-20.3697;3037;ON;-41.0586
2104;na;-41.0453;-20.3781;978396.8500;-0.3557;1042.75;;9.7866;-0.003218;60.407353;0.001167;-56.28;-20.3781;3328;ON;-41.0453
2104;na;-40.9342;-20.4089;978414.5700;-0.3562;980.35;;9.7866;-0.003025;57.055652;0.001097;-52.65;-20.4089;3337;ON;-40.9342
2104;na;-40.3453;-20.3975;978648.8300;-0.3560;3.70;;9.7866;-0.000011;-9.406465;0.000004;-9.82;-20.3975;3347;ON;-40.3453
2104;na;-40.3347;-20.3967;978649.1400;-0.3560;4.12;;9.7866;-0.000013;-8.919702;0.000005;-9.38;-20.3967;3349;ON;-40.3347
2104;na;-40.3167;-20.3961;978652.3700;-0.3560;3.82;;9.7866;-0.000012;-5.746920;0.000004;-6.17;-20.3961;3350;ON;-40.3167
2104;na;-40.3550;-20.3981;978648.3400;-0.3560;4.90;;9.7866;-0.000015;-9.561510;0.000005;-10.11;-20.3981;3351;ON;-40.3550
2104;na;-40.3642;-20.3950;978648.6600;-0.3560;2.67;;9.7866;-0.000008;-9.746981;0.000003;-10.05;-20.3950;3352;ON;-40.3642
2104;na;-40.3742;-20.3908;978644.7800;-0.3559;19.18;;9.7866;-0.000059;-8.284492;0.000021;-10.43;-20.3908;3353;ON;-40.3742
2104;na;-40.3261;-20.3958;978651.6800;-0.3560;3.81;;9.7866;-0.000012;-6.422325;0.000004;-6.85;-20.3958;3354;ON;-40.3261
2104;na;-40.3911;-20.3875;978637.4900;-0.3558;42.80;;9.7866;-0.000132;-8.090924;0.000048;-12.88;-20.3875;3364;ON;-40.3911
2104;na;-40.3831;-20.3883;978637.9500;-0.3558;45.06;;9.7866;-0.000139;-6.980622;0.000050;-12.02;-20.3883;3399;ON;-40.3831
2104;na;-40.4017;-20.3875;978642.1000;-0.3558;15.62;;9.7866;-0.000048;-11.868672;0.000017;-13.62;-20.3875;3401;ON;-40.4017
2104;na;-40.8325;-20.4119;978459.0000;-0.3563;796.18;;9.7866;-0.002457;44.473878;0.000891;-44.62;-20.4119;3402;ON;-40.8325
2104;na;-40.8506;-20.4131;978454.7900;-0.3563;809.90;;9.7866;-0.002499;44.427098;0.000906;-46.20;-20.4131;3403;ON;-40.8506
2104;na;-40.8231;-20.4147;978457.4500;-0.3563;810.98;;9.7866;-0.002503;47.326020;0.000907;-43.42;-20.4147;3404;ON;-40.8231
2104;na;-40.8053;-20.4217;978456.0400;-0.3564;826.70;;9.7866;-0.002551;50.354285;0.000925;-42.15;-20.4217;3405;ON;-40.8053
2104;na;-40.8408;-20.4139;978455.7400;-0.3563;808.56;;9.7866;-0.002495;44.916392;0.000905;-45.56;-20.4139;3406;ON;-40.8408
2104;na;-40.7969;-20.4253;978448.7400;-0.3565;865.52;;9.7866;-0.002671;54.821729;0.000969;-42.03;-20.4253;3407;ON;-40.7969
2104;na;-40.8603;-20.4117;978453.8700;-0.3563;811.34;;9.7866;-0.002504;44.034048;0.000908;-46.75;-20.4117;3408;ON;-40.8603
2104;na;-40.6069;-20.3817;978536.3900;-0.3557;462.55;;9.7866;-0.001427;20.685600;0.000518;-31.07;-20.3817;3409;ON;-40.6069
2104;na;-40.8792;-20.4172;978448.2700;-0.3563;836.89;;9.7866;-0.002583;45.994385;0.000936;-47.65;-20.4172;3410;ON;-40.8792
2104;na;-40.7517;-20.4122;978471.4800;-0.3563;760.58;;9.7866;-0.002347;45.950025;0.000851;-39.16;-20.4122;3411;ON;-40.7517
2104;na;-40.7872;-20.4231;978463.1700;-0.3564;797.26;;9.7866;-0.002460;48.316501;0.000892;-40.90;-20.4231;3412;ON;-40.7872
2104;na;-40.7419;-20.4142;978473.4400;-0.3563;757.39;;9.7866;-0.002337;46.807636;0.000848;-37.94;-20.4142;3413;ON;-40.7419
2104;na;-40.8128;-20.4164;978457.8400;-0.3563;812.20;;9.7866;-0.002506;47.992240;0.000909;-42.89;-20.4164;3414;ON;-40.8128
2104;na;-40.7608;-20.4156;978472.7600;-0.3563;755.38;;9.7866;-0.002331;45.424776;0.000845;-39.10;-20.4156;3415;ON;-40.7608
2104;na;-40.7686;-20.4203;978464.9200;-0.3564;790.57;;9.7866;-0.002440;48.167161;0.000885;-40.30;-20.4203;3416;ON;-40.7686
2104;na;-40.7781;-20.4197;978467.3100;-0.3564;780.43;;9.7866;-0.002408;47.463354;0.000873;-39.87;-20.4197;3417;ON;-40.7781
2104;na;-40.8697;-20.4147;978449.6900;-0.3563;831.37;;9.7866;-0.002566;45.858374;0.000930;-47.17;-20.4147;3418;ON;-40.8697
2104;na;-40.7239;-20.4128;978492.9700;-0.3563;662.93;;9.7866;-0.002046;37.269849;0.000742;-36.91;-20.4128;3419;ON;-40.7239
2104;na;-41.0003;-20.3942;978378.7700;-0.3559;1119.19;;9.7866;-0.003454;64.968238;0.001252;-60.27;-20.3942;3420;ON;-41.0003
2104;na;-40.9814;-20.4003;978382.7200;-0.3561;1115.79;;9.7866;-0.003443;67.509467;0.001249;-57.35;-20.4003;3421;ON;-40.9814
2104;na;-40.9911;-20.3981;978370.3500;-0.3560;1173.28;;9.7866;-0.003621;73.010558;0.001313;-58.28;-20.3981;3422;ON;-40.9911
2104;na;-40.9736;-20.4050;978390.5000;-0.3561;1083.10;;9.7866;-0.003342;64.924257;0.001212;-56.27;-20.4050;3423;ON;-40.9736
2104;na;-41.0092;-20.3914;978378.1700;-0.3559;1125.90;;9.7866;-0.003475;66.603945;0.001260;-59.38;-20.3914;3424;ON;-41.0092
2104;na;-40.8953;-20.4119;978438.9900;-0.3563;874.30;;9.7866;-0.002698;48.571710;0.000978;-49.26;-20.4119;3425;ON;-40.8953
2104;na;-41.0250;-20.3806;978391.3600;-0.3557;1072.78;;9.7866;-0.003311;64.037369;0.001200;-56.01;-20.3806;3426;ON;-41.0250
2104;na;-41.0172;-20.3867;978378.2300;-0.3558;1130.83;;9.7866;-0.003490;68.462266;0.001265;-58.08;-20.3867;3427;ON;-41.0172
2104;na;-40.8856;-20.4100;978441.0300;-0.3562;869.00;;9.7866;-0.002682;49.088177;0.000972;-48.15;-20.4100;3428;ON;-40.8856
2104;na;-40.9128;-20.4108;978431.7900;-0.3562;896.75;;9.7866;-0.002767;48.364650;0.001003;-51.98;-20.4108;3429;ON;-40.9128
2104;na;-40.9042;-20.4156;978438.4300;-0.3563;872.49;;9.7866;-0.002693;47.234922;0.000976;-50.40;-20.4156;3431;ON;-40.9042
2104;na;-40.9642;-20.4078;978393.6400;-0.3562;1066.71;;9.7866;-0.003292;62.841211;0.001194;-56.52;-20.4078;3432;ON;-40.9642
2104;na;-40.9236;-20.4111;978420.0200;-0.3562;957.84;;9.7866;-0.002956;55.429332;0.001072;-51.75;-20.4111;3433;ON;-40.9236
2104;na;-40.9544;-20.4075;978397.9700;-0.3562;1051.60;;9.7866;-0.003245;62.525954;0.001177;-55.15;-20.4075;3434;ON;-40.9544
2104;na;-40.9447;-20.4078;978403.7000;-0.3562;1026.78;;9.7866;-0.003169;60.578813;0.001149;-54.32;-20.4078;3435;ON;-40.9447
2104;na;-40.7325;-20.4131;978488.3600;-0.3563;684.33;;9.7866;-0.002112;39.246196;0.000766;-37.33;-20.4131;3436;ON;-40.7325
2104;na;-40.4064;-20.3789;978638.0700;-0.3557;29.41;;9.7866;-0.000091;-11.136487;0.000033;-14.43;-20.3789;3437;ON;-40.4064
2104;na;-40.5025;-20.3814;978630.3700;-0.3557;14.84;;9.7866;-0.000046;-23.480036;0.000017;-25.14;-20.3814;3438;ON;-40.5025
2104;na;-40.4800;-20.3906;978634.0100;-0.3559;14.99;;9.7866;-0.000046;-20.335742;0.000017;-22.01;-20.3906;3439;ON;-40.4800
2104;na;-40.6747;-20.4092;978519.7900;-0.3562;544.27;;9.7866;-0.001680;27.683674;0.000609;-33.22;-20.4092;3440;ON;-40.6747
2104;na;-40.4958;-20.3864;978632.1600;-0.3558;16.09;;9.7866;-0.000050;-21.598824;0.000018;-23.40;-20.3864;3441;ON;-40.4958
2104;na;-40.5111;-20.3761;978628.3300;-0.3556;19.26;;9.7866;-0.000059;-23.843879;0.000022;-26.00;-20.3761;3442;ON;-40.5111
2104;na;-40.5208;-20.3742;978623.2100;-0.3556;43.74;;9.7866;-0.000135;-21.297466;0.000049;-26.19;-20.3742;3443;ON;-40.5208
2104;na;-40.5303;-20.3778;978602.9900;-0.3557;142.32;;9.7866;-0.000439;-11.307677;0.000159;-27.23;-20.3778;3444;ON;-40.5303
2104;na;-40.4886;-20.3925;978633.0800;-0.3559;16.68;;9.7866;-0.000051;-20.856167;0.000019;-22.72;-20.3925;3445;ON;-40.4886
2104;na;-40.5483;-20.3819;978592.6400;-0.3557;186.69;;9.7866;-0.000576;-8.206577;0.000209;-29.10;-20.3819;3446;ON;-40.5483
2104;na;-40.4275;-20.3689;978635.0900;-0.3555;21.65;;9.7866;-0.000067;-15.922386;0.000024;-18.35;-20.3689;3447;ON;-40.4275
2104;na;-40.5383;-20.3794;978595.6000;-0.3557;181.12;;9.7866;-0.000559;-6.818229;0.000203;-27.09;-20.3794;3448;ON;-40.5383
2104;na;-40.4169;-20.3678;978637.0600;-0.3555;18.89;;9.7866;-0.000058;-14.739365;0.000021;-16.85;-20.3678;3449;ON;-40.4169
2104;na;-40.4717;-20.3853;978634.1000;-0.3558;14.32;;9.7866;-0.000044;-20.140242;0.000016;-21.74;-20.3853;3450;ON;-40.4717
2104;na;-40.4339;-20.3756;978634.6100;-0.3556;28.49;;9.7866;-0.000088;-14.686057;0.000032;-17.87;-20.3756;3451;ON;-40.4339
2104;na;-40.4436;-20.3758;978634.2900;-0.3556;18.60;;9.7866;-0.000057;-18.069888;0.000021;-20.15;-20.3758;3452;ON;-40.4436
2104;na;-40.4525;-20.3789;978634.1800;-0.3557;16.44;;9.7866;-0.000051;-19.029029;0.000018;-20.87;-20.3789;3453;ON;-40.4525
2104;na;-40.4611;-20.3833;978635.0400;-0.3558;14.92;;9.7866;-0.000046;-18.897265;0.000017;-20.57;-20.3833;3454;ON;-40.4611
2104;na;-40.7131;-20.4136;978498.8600;-0.3563;643.75;;9.7866;-0.001987;37.193719;0.000720;-34.84;-20.4136;3455;ON;-40.7131
2104;na;-40.6722;-20.4000;978515.5200;-0.3560;557.19;;9.7866;-0.001719;27.943191;0.000623;-34.41;-20.4000;3456;ON;-40.6722
2104;na;-40.7036;-20.4111;978507.2100;-0.3562;602.50;;9.7866;-0.001859;32.961408;0.000674;-34.46;-20.4111;3457;ON;-40.7036
2104;na;-40.6700;-20.3914;978510.1100;-0.3559;580.40;;9.7866;-0.001791;30.202645;0.000649;-34.74;-20.3914;3458;ON;-40.6700
2104;na;-40.6547;-20.3853;978504.4900;-0.3558;613.37;;9.7866;-0.001893;35.116588;0.000686;-33.52;-20.3853;3459;ON;-40.6547
2104;na;-40.5878;-20.3747;978568.1600;-0.3556;297.70;;9.7866;-0.000919;1.995147;0.000333;-31.32;-20.3747;3460;ON;-40.5878
2104;na;-40.6858;-20.4111;978515.8800;-0.3562;556.98;;9.7866;-0.001719;27.583936;0.000623;-34.74;-20.4111;3461;ON;-40.6858
2104;na;-40.6942;-20.4108;978505.7200;-0.3562;606.28;;9.7866;-0.001871;32.655608;0.000678;-35.19;-20.4108;3462;ON;-40.6942
2104;na;-40.6644;-20.3839;978505.3300;-0.3558;607.39;;9.7866;-0.001874;34.193633;0.000680;-33.77;-20.3839;3463;ON;-40.6644
2104;na;-40.5589;-20.3825;978607.8800;-0.3557;105.87;;9.7866;-0.000327;-17.942971;0.000118;-29.79;-20.3825;3464;ON;-40.5589
2104;na;-40.5969;-20.3800;978550.2900;-0.3557;388.28;;9.7866;-0.001198;11.766008;0.000434;-31.68;-20.3800;3465;ON;-40.5969
2104;na;-40.5686;-20.3803;978597.6900;-0.3557;154.44;;9.7866;-0.000477;-13.014685;0.000173;-30.30;-20.3803;3466;ON;-40.5686
2104;na;-40.6356;-20.3833;978523.7200;-0.3558;525.78;;9.7866;-0.001623;27.434131;0.000588;-31.40;-20.3833;3467;ON;-40.6356
2104;na;-40.6453;-20.3850;978517.3900;-0.3558;551.86;;9.7866;-0.001703;29.052275;0.000618;-32.70;-20.3850;3468;ON;-40.6453
2104;na;-40.4078;-20.3697;978639.6500;-0.3555;15.86;;9.7866;-0.000049;-13.196279;0.000018;-14.97;-20.3697;3469;ON;-40.4078
2104;na;-40.6161;-20.3814;978532.4800;-0.3557;483.85;;9.7866;-0.001493;23.366450;0.000541;-30.78;-20.3814;3470;ON;-40.6161
2104;na;-40.6264;-20.3806;978527.0500;-0.3557;505.11;;9.7866;-0.001559;24.544407;0.000565;-31.98;-20.3806;3471;ON;-40.6264
2104;na;-41.0344;-20.3783;978392.7800;-0.3557;1063.99;;9.7866;-0.003283;62.880238;0.001191;-56.18;-20.3783;3519;ON;-41.0344
2104;na;-42.8264;-20.3664;978465.1700;-0.3555;462.24;;9.7866;-0.001426;-49.729141;0.000517;-101.45;-20.3664;3695;ON;-42.8264
2104;na;-43.4044;-20.6989;978456.7700;-0.3613;674.48;;9.7868;-0.002081;-12.336525;0.000755;-87.81;-20.6989;3910;ON;-43.4044
2104;na;-43.4189;-20.7083;978465.8500;-0.3614;647.32;;9.7868;-0.001998;-12.198982;0.000724;-84.63;-20.7083;3911;ON;-43.4189
2104;na;-43.3958;-20.6956;978460.0700;-0.3612;653.17;;9.7868;-0.002016;-15.415935;0.000731;-88.51;-20.6956;3912;ON;-43.3958
2104;na;-43.3825;-20.6892;978467.0800;-0.3611;623.61;;9.7868;-0.001924;-17.146444;0.000698;-86.93;-20.6892;3913;ON;-43.3825
2104;na;-43.4075;-20.6958;978458.3400;-0.3612;665.98;;9.7868;-0.002055;-13.204699;0.000745;-87.73;-20.6958;3914;ON;-43.4075
2104;na;-43.4136;-20.7031;978463.8300;-0.3613;649.75;;9.7868;-0.002005;-13.158784;0.000727;-85.87;-20.7031;3915;ON;-43.4136
2104;na;-43.4347;-20.7139;978466.7500;-0.3615;658.23;;9.7868;-0.002031;-8.266398;0.000737;-81.92;-20.7139;3916;ON;-43.4347
2104;na;-43.3836;-20.6967;978459.2800;-0.3612;662.21;;9.7868;-0.002044;-13.481807;0.000741;-87.58;-20.6967;3917;ON;-43.3836
2104;na;-43.3403;-20.6733;978466.2800;-0.3608;622.49;;9.7868;-0.001921;-17.344192;0.000697;-87.00;-20.6733;3919;ON;-43.3403
2104;na;-43.4256;-20.7131;978464.9000;-0.3615;656.41;;9.7868;-0.002026;-10.630297;0.000735;-84.08;-20.7131;3920;ON;-43.4256
2104;na;-43.3317;-20.6753;978461.5700;-0.3609;651.75;;9.7868;-0.002011;-13.143754;0.000729;-86.07;-20.6753;3921;ON;-43.3317
