Station,Reading,Time,Date,height_sea_level_m,X,Y,longitude,latitude,gravity_mgal,TideCorr,Source
9605309,,,,100.23,,,-40.2294,-18.9030,978542.6300,,IAG-USP
9605310,,,,23.25,,,-40.2554,-18.9267,978538.2300,,IAG-USP
9605311,,,,93.54,,,-40.2996,-18.9400,978542.5200,,IAG-USP
9605312,,,,118.81,,,-40.3399,-18.9625,978530.7100,,IAG-USP
9605313,,,,100.39,,,-40.3897,-18.9979,978537.9400,,IAG-USP
9605314,,,,114.57,,,-40.4247,-18.9713,978532.8700,,IAG-USP
9605315,,,,130.69,,,-40.4699,-18.9843,978529.3800,,IAG-USP
9605316,,,,113.52,,,-40.4574,-19.0029,978534.5200,,IAG-USP
9605402,,,,265.54,,,-40.5415,-18.1235,978445.1500,,IAG-USP
9605403,,,,231.70,,,-40.5665,-18.1651,978452.8000,,IAG-USP
9605404,,,,209.32,,,-40.5982,-18.1997,978457.8300,,IAG-USP
9605405,,,,165.11,,,-40.6453,-18.2170,978466.1000,,IAG-USP
9605406,,,,157.09,,,-40.6765,-18.1920,978464.6300,,IAG-USP
9605407,,,,160.46,,,-40.7119,-18.1085,978461.2800,,IAG-USP
9605408,,,,219.61,,,-40.7153,-18.2264,978447.5900,,IAG-USP
9605409,,,,194.82,,,-40.7145,-18.2744,978460.1000,,IAG-USP
9605410,,,,217.82,,,-40.7359,-18.2902,978454.9400,,IAG-USP
9605411,,,,204.53,,,-40.7754,-18.3175,978457.6900,,IAG-USP
9605412,,,,229.40,,,-40.8310,-18.3738,978453.9600,,IAG-USP
9605502,,,,229.95,,,-40.8289,-18.3288,978453.4900,,IAG-USP
9605503,,,,205.42,,,-40.8431,-18.2548,978450.9300,,IAG-USP
9605504,,,,192.97,,,-40.8607,-18.2059,978448.2900,,IAG-USP
9605505,,,,181.43,,,-40.8599,-18.1618,978447.4900,,IAG-USP
9605506,,,,174.64,,,-40.8810,-18.1218,978448.8500,,IAG-USP
9605507,,,,233.67,,,-40.9190,-18.0999,978432.4300,,IAG-USP
9605508,,,,221.04,,,-40.9505,-18.0729,978430.1500,,IAG-USP
9605509,,,,246.75,,,-41.0041,-18.0685,978425.3000,,IAG-USP
9605510,,,,306.45,,,-41.0488,-18.0522,978417.2200,,IAG-USP
9605511,,,,295.86,,,-41.0799,-18.0368,978416.3100,,IAG-USP
9605512,,,,252.49,,,-41.1106,-18.0442,978422.3600,,IAG-USP
9605513,,,,241.25,,,-41.1106,-17.9923,978415.9500,,IAG-USP
9605514,,,,318.36,,,-41.1151,-17.9392,978401.3900,,IAG-USP
9605515,,,,292.90,,,-41.1343,-17.9054,978407.0100,,IAG-USP
9605601,,,,192.58,,,-40.5475,-19.0640,978515.1900,,IAG-USP
9605602,,,,87.21,,,-40.5749,-19.0982,978536.7300,,IAG-USP
9605603,,,,199.00,,,-40.6104,-19.1279,978532.5500,,IAG-USP
9605604,,,,135.15,,,-40.6215,-19.1740,978529.8900,,IAG-USP
9605605,,,,153.12,,,-40.6329,-19.2254,978528.8300,,IAG-USP
9605606,,,,193.14,,,-40.6344,-19.2395,978522.4600,,IAG-USP
9605608,,,,47.59,,,-40.3525,-19.0944,978551.9800,,IAG-USP
9605609,,,,49.36,,,-40.3223,-19.0737,978552.3500,,IAG-USP
9605610,,,,55.04,,,-40.3602,-19.0550,978549.8000,,IAG-USP
9605611,,,,61.43,,,-40.3678,-19.0145,978535.8300,,IAG-USP
9605702,,,,169.28,,,-40.8905,-18.7138,978477.9200,,IAG-USP
9605703,,,,148.26,,,-40.8517,-18.6826,978482.7500,,IAG-USP
9605704,,,,159.60,,,-40.8096,-18.6735,978481.7600,,IAG-USP
9605705,,,,163.30,,,-40.8062,-18.6284,978481.5100,,IAG-USP
9605706,,,,191.12,,,-40.7983,-18.5834,978475.4100,,IAG-USP
9605707,,,,194.74,,,-40.8198,-18.5371,978469.3600,,IAG-USP
9605708,,,,210.08,,,-40.8234,-18.4866,978463.0200,,IAG-USP
9605709,,,,198.02,,,-40.8275,-18.4390,978462.9400,,IAG-USP
9605712,,,,176.41,,,-40.8498,-18.7657,978480.4600,,IAG-USP
9605713,,,,153.03,,,-40.8091,-18.7880,978488.3300,,IAG-USP
9605714,,,,173.37,,,-40.7815,-18.8340,978489.6500,,IAG-USP
9605715,,,,163.14,,,-40.7506,-18.8313,978491.6100,,IAG-USP
9605716,,,,154.78,,,-40.7442,-18.8877,978499.3500,,IAG-USP
9605717,,,,137.61,,,-40.7541,-18.9470,978508.5000,,IAG-USP
9605718,,,,142.83,,,-40.7351,-18.9940,978510.9300,,IAG-USP
9605719,,,,155.99,,,-40.7181,-19.0370,978510.2800,,IAG-USP
9605720,,,,156.32,,,-40.6823,-19.0685,978513.8700,,IAG-USP
9605721,,,,145.59,,,-40.6491,-19.1101,978523.1300,,IAG-USP
9605801,,,,154.63,,,-40.8934,-18.7065,978481.0600,,IAG-USP
9605802,,,,157.35,,,-40.9199,-18.6698,978478.8300,,IAG-USP
9605803,,,,181.91,,,-40.9390,-18.6314,978474.1900,,IAG-USP
9605804,,,,195.92,,,-40.9441,-18.5858,978468.0200,,IAG-USP
9605805,,,,200.84,,,-40.9770,-18.5486,978462.3000,,IAG-USP
9605806,,,,214.80,,,-40.9989,-18.5097,978451.0200,,IAG-USP
9605807,,,,275.77,,,-41.0146,-18.4757,978425.9500,,IAG-USP
9605808,,,,416.26,,,-41.0245,-18.4361,978415.1300,,IAG-USP
9605809,,,,439.04,,,-41.0364,-18.4091,978405.7200,,IAG-USP
9605810,,,,280.20,,,-41.0247,-18.3713,978433.7700,,IAG-USP
9605811,,,,260.92,,,-41.0038,-18.3368,978438.0200,,IAG-USP
9605812,,,,288.35,,,-40.9464,-18.3369,978434.1300,,IAG-USP
9605813,,,,424.97,,,-40.8944,-18.3330,978412.0000,,IAG-USP
9605814,,,,254.96,,,-40.8566,-18.3602,978443.9600,,IAG-USP
9605901,,,,147.62,,,-40.7393,-18.9837,978510.6500,,IAG-USP
9605902,,,,144.41,,,-40.7672,-19.0047,978511.5200,,IAG-USP
9605903,,,,150.33,,,-40.8114,-19.0030,978504.6700,,IAG-USP
9605904,,,,157.23,,,-40.8728,-18.9743,978500.2300,,IAG-USP
9605905,,,,196.77,,,-40.8913,-19.0327,978492.5600,,IAG-USP
9605906,,,,360.17,,,-40.9006,-19.0792,978467.3200,,IAG-USP
9606001,,,,254.42,,,-41.1594,-18.7591,978458.7200,,IAG-USP
9606002,,,,313.31,,,-41.1515,-18.8021,978451.5400,,IAG-USP
9606003,,,,363.22,,,-41.1548,-18.8274,978443.9900,,IAG-USP
9606005,,,,653.52,,,-41.0828,-18.8908,978392.4600,,IAG-USP
9606006,,,,637.73,,,-41.0325,-18.9007,978394.4800,,IAG-USP
9606007,,,,498.04,,,-41.0127,-18.8617,978423.3700,,IAG-USP
9606008,,,,298.88,,,-41.0137,-18.8256,978451.4500,,IAG-USP
9606009,,,,220.27,,,-40.9799,-18.7825,978472.0200,,IAG-USP
9606101,,,,140.46,,,-40.4194,-18.6708,978507.8400,,IAG-USP
9606102,,,,208.13,,,-40.4223,-18.7662,978477.9200,,IAG-USP
9606103,,,,165.91,,,-40.4408,-18.5802,978495.2300,,IAG-USP
9606104,,,,131.10,,,-40.4540,-18.5363,978497.1300,,IAG-USP
9606105,,,,84.19,,,-40.4656,-18.3776,978503.4700,,IAG-USP
9606106,,,,97.37,,,-40.4589,-18.4494,978495.9300,,IAG-USP
9606107,,,,109.20,,,-40.4193,-18.4483,978496.9900,,IAG-USP
9606108,,,,161.69,,,-40.3898,-18.4320,978488.5400,,IAG-USP
9606109,,,,170.19,,,-40.3530,-18.3973,978487.7500,,IAG-USP
9606110,,,,173.63,,,-40.3738,-18.3542,978484.9600,,IAG-USP
9606111,,,,187.50,,,-40.4061,-18.3191,978477.7500,,IAG-USP
9606112,,,,179.32,,,-40.4366,-18.2847,978475.0400,,IAG-USP
9606113,,,,237.46,,,-40.4606,-18.2525,978460.5400,,IAG-USP
9606114,,,,265.16,,,-40.5031,-18.2627,978453.2900,,IAG-USP
9606115,,,,199.24,,,-40.5225,-18.2189,978463.3900,,IAG-USP
9606116,,,,264.21,,,-40.5274,-18.1737,978448.9200,,IAG-USP
9606120,,,,119.03,,,-40.2515,-18.4437,978506.6700,,IAG-USP
9606121,,,,116.91,,,-40.2672,-18.4904,978509.1700,,IAG-USP
9606122,,,,126.41,,,-40.2946,-18.5384,978509.1800,,IAG-USP
9606123,,,,61.51,,,-40.2753,-18.5830,978526.7300,,IAG-USP
9606124,,,,95.31,,,-40.2913,-18.6252,978521.7300,,IAG-USP
9606125,,,,128.01,,,-40.3413,-18.6533,978513.2400,,IAG-USP
9606201,,,,181.69,,,-40.4369,-18.7392,978501.6900,,IAG-USP
9606202,,,,91.23,,,-40.4727,-18.7657,978519.8400,,IAG-USP
9606203,,,,151.30,,,-40.4753,-18.8221,978511.4700,,IAG-USP
9606204,,,,108.69,,,-40.4904,-18.8721,978523.7500,,IAG-USP
9606205,,,,133.45,,,-40.5094,-18.9239,978523.5700,,IAG-USP
9606206,,,,154.07,,,-40.5243,-18.9635,978521.1300,,IAG-USP
9606302,,,,195.17,,,-40.4570,-18.6719,978493.0500,,IAG-USP
9606303,,,,184.92,,,-40.5059,-18.6149,978488.1100,,IAG-USP
9606304,,,,244.44,,,-40.5383,-18.5960,978473.1400,,IAG-USP
9606305,,,,158.24,,,-40.5577,-18.5428,978485.5700,,IAG-USP
9606306,,,,121.49,,,-40.5522,-18.4964,978502.2400,,IAG-USP
9606307,,,,171.96,,,-40.5568,-18.4511,978477.0200,,IAG-USP
9606308,,,,190.75,,,-40.6009,-18.4515,978471.1800,,IAG-USP
9606310,,,,179.67,,,-40.6868,-18.4046,978469.3900,,IAG-USP
9606311,,,,220.21,,,-40.7289,-18.3888,978460.2500,,IAG-USP
9606312,,,,221.64,,,-40.7802,-18.3758,978456.4500,,IAG-USP
9606314,,,,186.01,,,-40.7416,-18.8569,978495.6900,,IAG-USP
9606315,,,,158.45,,,-40.7156,-18.8310,978496.4400,,IAG-USP
9606316,,,,138.02,,,-40.6815,-18.7998,978499.3900,,IAG-USP
9606317,,,,135.03,,,-40.6484,-18.7753,978498.6900,,IAG-USP
9606318,,,,128.33,,,-40.6278,-18.8104,978504.1300,,IAG-USP
9606319,,,,146.43,,,-40.5768,-18.7836,978499.7100,,IAG-USP
9606319,,,,238.69,,,-40.6258,-18.4136,978459.0000,,IAG-USP
9606320,,,,131.89,,,-40.5296,-18.7576,978504.4100,,IAG-USP
9606401,,,,52.00,,,-40.3638,-18.7314,978531.3700,,IAG-USP
9606402,,,,52.20,,,-40.3056,-18.7191,978535.9200,,IAG-USP
9606403,,,,121.84,,,-40.2634,-18.7300,978525.4500,,IAG-USP
9606405,,,,104.11,,,-40.1591,-18.7155,978535.0700,,IAG-USP
9606406,,,,90.88,,,-40.1028,-18.7178,978540.4800,,IAG-USP
9606407,,,,83.22,,,-40.0559,-18.7075,978541.4000,,IAG-USP
9606414,,,,147.67,,,-40.2956,-18.3505,978494.6300,,IAG-USP
9606415,,,,177.92,,,-40.3461,-18.3361,978486.2100,,IAG-USP
9606416,,,,191.51,,,-40.3899,-18.3136,978477.8600,,IAG-USP
9606501,,,,136.04,,,-40.3251,-19.2364,978550.4500,,IAG-USP
9606502,,,,116.68,,,-40.2879,-19.2119,978552.7600,,IAG-USP
9606503,,,,138.53,,,-40.2641,-19.1669,978551.0400,,IAG-USP
9606504,,,,113.18,,,-40.2576,-19.1289,978551.8100,,IAG-USP
9606505,,,,123.45,,,-40.2119,-19.1199,978551.4800,,IAG-USP
9606506,,,,113.86,,,-40.1859,-19.1018,978554.6000,,IAG-USP
9606507,,,,103.32,,,-40.1416,-19.0877,978559.8600,,IAG-USP
9606508,,,,111.40,,,-40.1579,-19.0507,978555.4300,,IAG-USP
9606509,,,,108.96,,,-40.1455,-19.0026,978551.3000,,IAG-USP
9606510,,,,39.08,,,-40.1264,-18.9639,978568.0100,,IAG-USP
9606511,,,,105.45,,,-40.1583,-18.9345,978549.7500,,IAG-USP
9606513,,,,94.85,,,-40.0753,-18.9057,978555.6800,,IAG-USP
9606514,,,,43.53,,,-40.0235,-18.9165,978569.4800,,IAG-USP
9606602,,,,18.56,,,-40.0633,-19.3463,978584.7500,,IAG-USP
9606603,,,,38.89,,,-40.0832,-19.3001,978575.6500,,IAG-USP
9606604,,,,46.25,,,-40.0904,-19.2409,978571.5500,,IAG-USP
9606605,,,,48.72,,,-40.0941,-19.1892,978567.7600,,IAG-USP
9606606,,,,47.01,,,-40.0691,-19.1319,978565.3700,,IAG-USP
9606607,,,,41.72,,,-40.0424,-19.0787,978565.6400,,IAG-USP
9606608,,,,37.14,,,-40.0157,-19.0228,978565.3300,,IAG-USP
9606716,,,,36.75,,,-40.0226,-19.2797,978583.9100,,IAG-USP
9606717,,,,25.76,,,-40.0164,-19.3269,978589.4600,,IAG-USP
9606718,,,,37.09,,,-40.0512,-19.3401,978584.1900,,IAG-USP
2354,,,,975.00,,,-43.9815,-18.2881,978246.5100,,IGC-USP
2355,,,,1046.00,,,-43.9415,-18.2915,978229.7300,,IGC-USP
2356,,,,1110.00,,,-43.9098,-18.3131,978217.3000,,IGC-USP
2357,,,,1211.00,,,-43.8715,-18.3031,978194.9000,,IGC-USP
2358,,,,1220.00,,,-43.8448,-18.2865,978192.2400,,IGC-USP
2360,,,,1294.00,,,-43.7798,-18.2781,978175.2500,,IGC-USP
2361,,,,1228.00,,,-43.7448,-18.2765,978188.1400,,IGC-USP
2362,,,,1328.00,,,-43.7065,-18.2681,978164.0200,,IGC-USP
2363,,,,1399.00,,,-43.6898,-18.2465,978146.8900,,IGC-USP
2364,,,,1340.00,,,-43.6648,-18.2365,978156.9600,,IGC-USP
2365,,,,1280.00,,,-43.6298,-18.2231,978167.0600,,IGC-USP
2366,,,,1248.00,,,-43.6065,-18.2298,978171.7000,,IGC-USP
2367,,,,1241.00,,,-43.5831,-18.2165,978172.3700,,IGC-USP
2368,,,,1364.00,,,-43.5765,-18.1831,978144.4000,,IGC-USP
2369,,,,1253.00,,,-43.5631,-18.1598,978167.9800,,IGC-USP
2370,,,,1169.00,,,-43.5315,-18.1648,978185.7600,,IGC-USP
2371,,,,988.00,,,-43.5081,-18.1565,978222.9200,,IGC-USP
2372,,,,686.00,,,-43.5131,-18.1298,978279.9000,,IGC-USP
2373,,,,682.00,,,-43.5298,-18.1115,978277.7100,,IGC-USP
2374,,,,800.00,,,-43.5115,-18.0965,978255.7000,,IGC-USP
2375,,,,708.00,,,-43.4931,-18.0698,978275.3900,,IGC-USP
2376,,,,870.00,,,-43.4631,-18.0565,978242.8100,,IGC-USP
2377,,,,993.00,,,-43.4465,-18.0548,978218.5400,,IGC-USP
2378,,,,984.00,,,-43.4465,-18.0331,978222.1600,,IGC-USP
2379,,,,968.00,,,-43.4248,-18.0098,978228.0700,,IGC-USP
2380,,,,703.00,,,-43.3915,-17.9965,978288.4800,,IGC-USP
2381,,,,955.00,,,-43.3631,-18.0215,978237.2500,,IGC-USP
2382,,,,874.00,,,-43.3331,-18.0081,978249.4700,,IGC-USP
2383,,,,731.00,,,-43.3065,-17.9998,978279.1500,,IGC-USP
2384,,,,781.00,,,-43.2965,-17.9715,978265.8200,,IGC-USP
2385,,,,776.00,,,-43.2631,-17.9731,978271.8900,,IGC-USP
2386,,,,746.00,,,-43.2548,-17.9631,978277.2700,,IGC-USP
2387,,,,897.00,,,-43.2165,-17.9748,978239.1900,,IGC-USP
2388,,,,852.00,,,-43.1831,-17.9665,978245.5900,,IGC-USP
2389,,,,861.00,,,-43.1598,-17.9498,978242.9500,,IGC-USP
2390,,,,761.00,,,-43.1331,-17.9281,978265.4700,,IGC-USP
2391,,,,889.00,,,-43.1031,-17.9215,978237.9500,,IGC-USP
2392,,,,897.00,,,-43.0698,-17.9348,978240.0800,,IGC-USP
2393,,,,781.00,,,-43.0415,-17.9331,978264.8000,,IGC-USP
2394,,,,894.00,,,-42.8665,-17.8565,978235.5400,,IGC-USP
2395,,,,1026.00,,,-42.8881,-17.8881,978205.2500,,IGC-USP
2396,,,,933.00,,,-42.9315,-17.8998,978223.1500,,IGC-USP
2397,,,,932.00,,,-42.9698,-17.9065,978227.7000,,IGC-USP
2398,,,,833.00,,,-43.0065,-17.9065,978251.1700,,IGC-USP
2399,,,,1370.00,,,-43.6798,-18.2631,978153.4900,,IGC-USP
2400,,,,1338.00,,,-43.6815,-18.2981,978164.6600,,IGC-USP
2401,,,,1344.00,,,-43.6765,-18.3248,978163.9100,,IGC-USP
2402,,,,1352.00,,,-43.6781,-18.3598,978165.2200,,IGC-USP
2403,,,,1284.00,,,-43.6831,-18.3915,978182.2900,,IGC-USP
2404,,,,1150.00,,,-43.7148,-18.4081,978208.5500,,IGC-USP
2405,,,,1083.00,,,-43.7331,-18.4348,978223.1600,,IGC-USP
2406,,,,967.00,,,-43.7515,-18.4631,978248.5000,,IGC-USP
2407,,,,1000.00,,,-43.7598,-18.5031,978241.1800,,IGC-USP
2408,,,,1021.00,,,-43.7781,-18.5331,978239.6800,,IGC-USP
2409,,,,1031.00,,,-43.8065,-18.5548,978254.8800,,IGC-USP
2410,,,,1130.00,,,-43.8431,-18.5565,978219.5100,,IGC-USP
2411,,,,1137.00,,,-43.8748,-18.5765,978220.2200,,IGC-USP
2412,,,,1181.00,,,-43.9098,-18.5765,978214.5600,,IGC-USP
2413,,,,1118.00,,,-43.9415,-18.5931,978231.8600,,IGC-USP
2414,,,,905.00,,,-43.9631,-18.5981,978280.0200,,IGC-USP
2430,,,,681.00,,,-43.9915,-17.3415,978249.7400,,IGC-USP
516,,,,647.09,,,-40.7455,-15.0587,978186.3800,,CPRM
517,,,,279.09,,,-40.2469,-15.2456,978266.6400,,CPRM
518,,,,289.49,,,-40.4928,-15.2737,978281.3600,,CPRM
519,,,,346.89,,,-40.6247,-15.2442,978267.6600,,CPRM
520,,,,795.65,,,-41.0830,-15.2001,978163.0900,,CPRM
521,,,,627.73,,,-41.2319,-15.5109,978216.6800,,CPRM
522,,,,954.25,,,-41.3344,-15.7012,978152.2200,,CPRM
523,,,,799.00,,,-40.9553,-15.0262,978155.5700,,CPRM
580,,,,242.00,,,-40.0691,-15.1220,978268.4600,,CPRM
581,,,,278.92,,,-40.1469,-15.2484,978263.8600,,CPRM
582,,,,230.00,,,-40.3178,-15.4234,978308.1100,,CPRM
583,,,,257.00,,,-40.3758,-15.4665,978300.7100,,CPRM
584,,,,324.00,,,-40.4247,-15.5623,978296.9400,,CPRM
585,,,,309.00,,,-40.2630,-15.6190,978304.8600,,CPRM
586,,,,251.00,,,-40.0564,-15.6545,978306.5500,,CPRM
589,,,,218.00,,,-40.0066,-15.2915,978288.5100,,CPRM
815,,,,277.93,,,-40.3691,-15.2498,978275.8300,,CPRM
1016,,,,800.00,,,-41.1025,-15.0126,978151.3500,,CPRM
1017,,,,880.00,,,-41.2175,-15.0120,978130.2400,,CPRM
1018,,,,840.00,,,-41.3978,-15.1734,978156.9700,,CPRM
1019,,,,800.00,,,-41.2539,-15.2095,978168.5900,,CPRM
1020,,,,793.88,,,-41.1691,-15.3512,978184.8800,,CPRM
1021,,,,726.00,,,-41.0803,-15.4387,978194.7100,,CPRM
1022,,,,820.00,,,-41.0303,-15.3415,978184.5000,,CPRM
1023,,,,806.83,,,-41.0350,-15.1220,978164.5500,,CPRM
1024,,,,792.09,,,-41.2233,-15.4387,978180.5900,,CPRM
1025,,,,759.00,,,-41.3039,-15.3109,978185.0300,,CPRM
1027,,,,700.00,,,-41.3433,-15.4581,978193.5100,,CPRM
1027,,,,760.00,,,-41.4497,-15.3845,978182.5500,,CPRM
1067,,,,858.00,,,-41.4955,-15.0809,978140.1500,,CPRM
1068,,,,937.00,,,-41.5894,-15.1442,978129.9000,,CPRM
1069,,,,800.00,,,-41.4400,-15.2387,978169.4000,,CPRM
1070,,,,846.00,,,-41.7025,-15.1748,978140.5000,,CPRM
1071,,,,800.00,,,-41.9330,-15.3081,978162.0600,,CPRM
1072,,,,920.00,,,-41.7525,-15.3192,978141.3900,,CPRM
1073,,,,800.00,,,-41.5789,-15.3165,978171.5000,,CPRM
1110,,,,840.00,,,-40.9275,-15.1831,978167.4500,,CPRM
1111,,,,420.00,,,-40.8247,-15.2915,978253.2400,,CPRM
1130,,,,400.00,,,-40.6289,-15.1248,978245.0800,,CPRM
1131,,,,440.00,,,-40.7519,-15.1859,978250.7800,,CPRM
1149,,,,281.00,,,-40.3747,-15.1470,978262.6700,,CPRM
1150,,,,280.00,,,-40.3844,-15.0067,978246.5000,,CPRM
1151,,,,296.00,,,-40.4419,-15.1012,978252.1100,,CPRM
1152,,,,360.00,,,-40.5261,-15.1781,978261.8300,,CPRM
1153,,,,320.00,,,-40.6872,-15.3248,978271.7600,,CPRM
1154,,,,240.00,,,-40.1964,-15.4067,978287.8300,,CPRM
1155,,,,280.00,,,-40.0830,-15.4623,978276.5900,,CPRM
1158,,,,320.00,,,-40.4747,-15.4231,978285.6100,,CPRM
1159,,,,640.00,,,-40.7414,-15.4595,978224.2700,,CPRM
1160,,,,903.00,,,-40.8372,-15.6345,978171.3000,,CPRM
1161,,,,865.00,,,-40.7405,-15.6859,978188.7700,,CPRM
1162,,,,800.00,,,-40.9316,-15.5656,978188.9700,,CPRM
1173,,,,320.00,,,-40.4691,-17.4715,978407.3000,,CPRM
1204,,,,840.00,,,-40.9525,-15.2706,978170.6400,,CPRM
1205,,,,760.00,,,-40.8872,-15.3720,978192.6500,,CPRM
1206,,,,627.60,,,-41.2386,-15.5109,978216.6600,,CPRM
1207,,,,680.00,,,-41.4983,-15.5248,978203.5500,,CPRM
1208,,,,880.00,,,-41.0941,-15.7365,978174.7400,,CPRM
1209,,,,800.00,,,-41.1219,-15.6526,978188.2100,,CPRM
1210,,,,912.00,,,-40.9455,-15.7595,978179.7600,,CPRM
1211,,,,800.00,,,-40.7622,-15.5637,978200.4100,,CPRM
1212,,,,880.00,,,-40.6169,-15.5137,978176.7800,,CPRM
1213,,,,338.00,,,-40.4830,-15.6345,978300.3300,,CPRM
1214,,,,320.00,,,-40.5205,-15.5206,978303.6300,,CPRM
1215,,,,293.00,,,-40.1461,-15.6026,978298.6600,,CPRM
1216,,,,353.00,,,-40.3303,-15.5573,978288.3800,,CPRM
1217,,,,240.00,,,-40.2330,-15.7567,978326.0900,,CPRM
1225,,,,160.00,,,-40.0830,-15.9401,978365.0300,,CPRM
1226,,,,200.00,,,-40.2664,-15.9859,978346.0100,,CPRM
1228,,,,200.00,,,-40.2791,-15.8567,978341.3200,,CPRM
1229,,,,200.00,,,-40.0997,-15.8459,978343.2900,,CPRM
1230,,,,400.00,,,-40.4066,-15.7390,978299.9800,,CPRM
1231,,,,320.00,,,-40.2125,-15.5434,978289.8000,,CPRM
1233,,,,291.00,,,-40.2530,-15.1123,978249.7200,,CPRM
1234,,,,240.00,,,-40.0680,-15.0206,978258.3000,,CPRM
1284,,,,120.00,,,-40.1247,-18.1165,978489.0500,,CPRM
1285,,,,120.00,,,-40.1497,-18.0215,978482.8000,,CPRM
1286,,,,81.00,,,-40.0303,-18.0215,978487.9600,,CPRM
1287,,,,83.00,,,-40.0164,-18.1109,978497.5300,,CPRM
1297,,,,162.00,,,-40.0905,-17.7873,978449.8800,,CPRM
1298,,,,160.00,,,-40.0164,-17.7054,978449.5100,,CPRM
1410,,,,238.50,,,-40.0461,-16.5520,978363.4100,,CPRM
1411,,,,400.00,,,-40.1719,-16.5395,978320.6000,,CPRM
1412,,,,162.00,,,-40.0558,-16.1040,978375.6600,,CPRM
1413,,,,205.00,,,-40.2080,-16.1456,978365.7500,,CPRM
1414,,,,197.00,,,-40.0622,-16.2240,978376.1800,,CPRM
1415,,,,200.00,,,-40.0441,-16.3067,978371.6400,,CPRM
1416,,,,235.00,,,-40.2150,-16.3137,978353.7000,,CPRM
1417,,,,680.00,,,-40.2205,-16.4451,978257.6800,,CPRM
1418,,,,200.00,,,-40.4525,-16.2229,978355.9900,,CPRM
1419,,,,200.00,,,-40.3039,-16.1395,978358.2900,,CPRM
1420,,,,118.00,,,-40.0108,-16.8401,978410.2600,,CPRM
1421,,,,200.00,,,-40.1566,-16.8429,978390.4800,,CPRM
1422,,,,601.00,,,-40.2386,-16.9740,978322.1300,,CPRM
1424,,,,520.00,,,-40.2108,-16.7151,978307.3800,,CPRM
1425,,,,355.50,,,-40.3164,-16.8470,978365.0400,,CPRM
1426,,,,600.00,,,-40.4205,-16.7354,978310.8400,,CPRM
1427,,,,720.00,,,-41.6900,-15.0359,978150.8700,,CPRM
1428,,,,709.00,,,-41.9541,-15.0517,978149.9300,,CPRM
1761,,,,200.00,,,-40.1039,-17.4595,978422.5900,,CPRM
1762,,,,200.00,,,-40.2255,-17.3776,978424.9600,,CPRM
1763,,,,278.00,,,-40.2469,-17.2412,978401.0700,,CPRM
1764,,,,200.00,,,-40.3253,-17.1695,978427.1600,,CPRM
1772,,,,280.00,,,-40.3594,-17.4440,978413.9200,,CPRM
1774,,,,280.00,,,-40.3453,-17.6123,978420.4300,,CPRM
1775,,,,240.00,,,-40.2716,-17.6970,978433.8900,,CPRM
1776,,,,160.00,,,-40.1078,-17.6876,978449.2300,,CPRM
1777,,,,211.00,,,-40.2650,-17.8226,978447.0500,,CPRM
1778,,,,159.00,,,-40.1275,-17.8795,978465.4900,,CPRM
1779,,,,120.00,,,-40.0194,-17.8970,978476.0900,,CPRM
1780,,,,120.00,,,-40.4855,-17.7915,978457.0500,,CPRM
1781,,,,169.00,,,-40.3678,-17.9237,978460.9000,,CPRM
na,,,,775.54,,,-43.6419,-19.3453,978356.0600,,UFOP
na,,,,793.63,,,-43.6575,-19.3617,978356.4800,,UFOP
na,,,,826.65,,,-43.6167,-19.3881,978342.8600,,UFOP
na,,,,816.12,,,-43.8392,-19.4058,978353.0300,,UFOP
na,,,,817.13,,,-43.6836,-19.3803,978351.5900,,UFOP
na,,,,859.74,,,-43.7119,-19.3783,978345.4300,,UFOP
na,,,,816.46,,,-43.7369,-19.3839,978353.2100,,UFOP
na,,,,751.19,,,-43.7589,-19.4017,978368.7500,,UFOP
na,,,,783.95,,,-43.9483,-19.2528,978346.0300,,UFOP
na,,,,922.78,,,-43.7750,-19.2936,978323.3400,,UFOP
na,,,,854.41,,,-43.8494,-19.2372,978333.3600,,UFOP
na,,,,842.93,,,-43.8061,-19.3728,978346.7300,,UFOP
na,,,,745.93,,,-43.9061,-19.2603,978354.3000,,UFOP
na,,,,772.06,,,-43.8842,-19.2453,978349.9400,,UFOP
na,,,,842.33,,,-43.7872,-19.3414,978344.6400,,UFOP
na,,,,854.45,,,-43.8214,-19.2400,978332.3000,,UFOP
na,,,,811.27,,,-43.7867,-19.2706,978343.0500,,UFOP
na,,,,652.67,,,-43.9553,-19.2881,978375.9800,,UFOP
na,,,,658.33,,,-43.9244,-19.2681,978371.4600,,UFOP
na,,,,773.51,,,-43.7892,-19.4186,978365.0600,,UFOP
na,,,,710.03,,,-43.9969,-19.2372,978359.3500,,UFOP
na,,,,747.11,,,-43.8153,-19.4258,978370.1200,,UFOP
na,,,,631.55,,,-43.3586,-19.1975,978360.5200,,UFOP
na,,,,641.44,,,-43.3850,-19.2308,978360.3800,,UFOP
na,,,,1056.30,,,-43.6019,-19.2975,978286.2200,,UFOP
na,,,,788.80,,,-43.1936,-18.6358,978297.8600,,UFOP
na,,,,599.87,,,-43.3747,-19.2100,978368.5600,,UFOP
na,,,,716.78,,,-43.8283,-19.4372,978376.0900,,UFOP
na,,,,599.24,,,-43.3497,-19.1747,978364.5800,,UFOP
na,,,,1333.95,,,-43.5011,-19.2225,978226.6100,,UFOP
